plate0-B10,6626062,0.9737168777198766,192.0
plate0-B11,100000,1.0164866700169406e-05,0.0
plate0-B11,250000,0.0005382420879528727,2.0
plate0-B11,500000,0.02250203979123843,4.0
plate0-B11,1000000,0.29368134531267004,8.0
plate0-B11,2500000,0.9435145795178927,19.0
plate0-B11,5000000,0.9700637237972669,39.0
plate0-B11,5253556,0.9738395998910128,169.0
plate0-B1,100000,0.00010586336782859357,0.0
plate0-B1,250000,0.006720712353858348,2.0
plate0-B1,500000,0.09628211323116072,5.0
plate0-B1,1000000,0.5239071466698533,10.0
plate0-B1,2500000,0.9513276431566523,24.0
plate0-B1,5000000,0.9513276431566523,24.0
plate0-B1,1190418,0.9513276431566523,24.0
plate0-B2,100000,0.001753563467568249,0.0
plate0-B2,250000,0.029580010021071024,2.0
plate0-B2,500000,0.13629226818091777,4.0
plate0-B2,1000000,0.384210639838691,7.0
plate0-B2,2500000,0.766214263985555,18.0
plate0-B2,5000000,0.9227385836770587,37.0
plate0-B2,9270318,0.9662258668090079,84.0
plate0-B3,100000,0.0,0.0
plate0-B3,250000,0.0,0.0
plate0-B3,500000,1.4875414683174741e-06,1.0
plate0-B3,1000000,0.00026379068704829875,1.0
plate0-B3,2500000,0.038706820699932885,4.0
plate0-B3,5000000,0.41347950576930564,9.0
plate0-B3,903784,0.9678140652500148,29.0
plate0-B4,100000,3.346968303714317e-05,1.0
plate0-B4,250000,0.007986362219818466,3.0
plate0-B4,500000,0.150682744345421,6.0
plate0-B4,1000000,0.7356961111451318,12.0
plate0-B4,2500000,0.9689091436942745,31.0
plate0-B4,5000000,0.9717674546256465,63.0
plate0-B4,5716008,0.9738180305397222,174.0
plate0-B5,100000,0.0,0.0
plate0-B5,250000,1.9585962666180074e-05,0.0
plate0-B5,500000,0.0010596253725981475,1.0
plate0-B5,1000000,0.024401630246279844,3.0
plate0-B5,2500000,0.3955672751785608,8.0
plate0-B5,5000000,0.8684609226575126,17.0
plate0-B5,1459076,0.9672882193409645,37.0
plate0-B6,100000,0.04259922087536361,4.0
plate0-B6,250000,0.6198711739503722,11.0
plate0-B6,500000,0.9569431121995507,22.0
plate0-B6,1000000,0.9704596577514174,44.0
plate0-B6,2500000,0.972735100350787,111.0
plate0-B6,5000000,0.9744021384896149,223.0
plate0-B6,13515958,0.9757126625232025,400.0
plate0-B7,100000,0.0,0.0
plate0-B7,250000,0.0,0.0
plate0-B7,500000,0.0,0.0
plate0-B7,1000000,0.0,0.0
plate0-B7,2500000,4.512209120563005e-05,0.0
plate0-B7,5000000,0.0019618192731326953,1.0
plate0-B7,120076,0.04257120551104363,3.0
plate0-B8,100000,0.0012178006153959055,1.0
plate0-B8,250000,0.05887242869160067,4.0
plate0-B8,500000,0.40193221719791317,8.0
plate0-B8,1000000,0.8721795284047283,17.0
plate0-B8,2500000,0.9685027969498458,43.0
plate0-B8,5000000,0.9708188990160161,87.0
plate0-B8,9686270,0.9727794786712586,220.0
plate0-B9,100000,0.02078244185386343,3.0
plate0-B9,250000,0.3819587499792364,8.0
plate0-B9,500000,0.8785657918517933,17.0
plate0-B9,1000000,0.9677129124301692,34.0
plate0-B9,2500000,0.9713593724161714,85.0
plate0-B9,5000000,0.9728960027529434,170.0
plate0-B9,9292152,0.9736055600333309,232.0
plate0-C10,100000,0.0,0.0
plate0-C10,250000,0.0,0.0
plate0-C10,500000,0.0,0.0
plate0-C10,1000000,0.0,0.0
plate0-C10,2500000,0.0,0.0
plate0-C10,5000000,0.0,0.0
plate0-C10,26,0.0,0.0
plate0-C11,100000,0.0,0.0
plate0-C11,250000,0.00023180854547947305,0.0
plate0-C11,500000,0.0020537989205903257,0.0
plate0-C11,1000000,0.00508813559237992,0.0
plate0-C11,2500000,0.00508813559237992,0.0
plate0-C11,5000000,0.00508813559237992,0.0
plate0-C11,43012,0.00508813559237992,0.0
plate0-C12,100000,0.0,0.0
plate0-C12,250000,0.0,0.0
plate0-C12,500000,0.0,0.0
plate0-C12,1000000,0.0,0.0
plate0-C12,2500000,0.0,0.0
plate0-C12,5000000,0.0,0.0
plate0-C12,0,0.0,0.0
plate0-C1,100000,0.0,0.0
plate0-C1,250000,0.0,0.0
plate0-C1,500000,0.0,0.0
plate0-C1,1000000,0.0,0.0
plate0-C1,2500000,0.0,0.0
plate0-C1,5000000,0.0,0.0
plate0-C1,0,0.0,0.0
plate0-C2,100000,0.0,0.0
plate0-C2,250000,0.0,0.0
plate0-C2,500000,0.0,0.0
plate0-C2,1000000,0.0,0.0
plate0-C2,2500000,0.0,0.0
plate0-C2,5000000,0.0,0.0
plate0-C2,0,0.0,0.0
plate0-C3,100000,0.0,0.0
plate0-C3,250000,0.0,0.0
plate0-C3,500000,0.0,0.0
plate0-C3,1000000,6.867483112065673e-05,0.0
plate0-C3,2500000,0.0012393699666865088,0.0
plate0-C3,5000000,0.0016355518444150627,0.0
plate0-C3,18344,0.0016355518444150627,0.0
plate0-C4,100000,0.0,0.0
plate0-C4,250000,0.0,0.0
plate0-C4,500000,0.0,0.0
plate0-C4,1000000,0.0,0.0
plate0-C4,2500000,0.0,0.0
plate0-C4,5000000,0.0,0.0
plate0-C4,18,0.0,0.0
plate0-C5,100000,0.0,0.0
plate0-C5,250000,0.0,0.0
plate0-C5,500000,0.0,0.0
plate0-C5,1000000,0.0,0.0
plate0-C5,2500000,0.0,0.0
plate0-C5,5000000,0.0,0.0
plate0-C5,188,0.0,0.0
plate0-C6,100000,0.0,0.0
plate0-C6,250000,0.00016908388023208622,0.0
plate0-C6,500000,0.0011352420639042856,0.0
plate0-C6,1000000,0.005958099427767589,0.0
plate0-C6,2500000,0.012591542682151312,0.0
plate0-C6,5000000,0.012591542682151312,0.0
plate0-C6,66640,0.012591542682151312,0.0
plate0-C7,100000,0.0,0.0
plate0-C7,250000,0.0,0.0
plate0-C7,500000,0.0,0.0
plate0-C7,1000000,0.0,0.0
plate0-C7,2500000,0.0,0.0
plate0-C7,5000000,0.0,0.0
plate0-C7,0,0.0,0.0
plate0-C8,100000,0.0,0.0
plate0-C8,250000,0.0,0.0
plate0-C8,500000,0.0,0.0
plate0-C8,1000000,0.0,0.0
plate0-C8,2500000,0.0,0.0
plate0-C8,5000000,0.0,0.0
plate0-C8,0,0.0,0.0
plate0-C9,100000,0.0,0.0
plate0-C9,250000,0.0,0.0
plate0-C9,500000,0.0,0.0
plate0-C9,1000000,0.0,0.0
plate0-C9,2500000,0.0,0.0
plate0-C9,5000000,0.0,0.0
plate0-C9,212,0.0,0.0
plate0-D11,100000,0.0,0.0
plate0-D11,250000,0.0006639393420256992,2.0
plate0-D11,500000,0.02456625150210698,4.0
plate0-D11,1000000,0.32452526973465484,8.0
