sequence_file,lineage,confidence,classification_notes,cell,reads,correct
intermediates/subsamples/plate3-B7.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B7,5000000,0
intermediates/subsamples/plate3-B8.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B8,100000,0
intermediates/subsamples/plate3-B8.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B8,250000,0
intermediates/subsamples/plate3-B8.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B8,500000,0
intermediates/subsamples/plate3-B8.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B8,1000000,0
intermediates/subsamples/plate3-B8.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B8,2500000,0
intermediates/subsamples/plate3-B8.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-B8,5000000,0
intermediates/subsamples/plate3-B9.100000.0.bam,T12,1.0,Usher placements: T12(7/7),plate3-B9,100000,1
intermediates/subsamples/plate3-B9.250000.0.bam,T12,1.0,Usher placements: T12(6/6),plate3-B9,250000,1
intermediates/subsamples/plate3-B9.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-B9,500000,1
intermediates/subsamples/plate3-B9.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-B9,1000000,1
intermediates/subsamples/plate3-B9.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-B9,2500000,1
intermediates/subsamples/plate3-B9.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-B9,5000000,1
intermediates/subsamples/plate3-C10.100000.0.bam,T12,1.0,Usher placements: T12(22/22),plate3-C10,100000,1
intermediates/subsamples/plate3-C10.250000.0.bam,T12,1.0,Usher placements: T12(19/19),plate3-C10,250000,1
intermediates/subsamples/plate3-C10.500000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-C10,500000,1
intermediates/subsamples/plate3-C10.1000000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-C10,1000000,1
intermediates/subsamples/plate3-C10.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-C10,2500000,1
intermediates/subsamples/plate3-C10.5000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-C10,5000000,1
intermediates/subsamples/plate3-C11.100000.0.bam,UNDEFINED,0.658643269546582,Usher placements: T12(58/68) UNDEFINED(10/68),plate3-C11,100000,0
intermediates/subsamples/plate3-C11.250000.0.bam,T12,1.0,Usher placements: T12(28/28),plate3-C11,250000,1
intermediates/subsamples/plate3-C11.500000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-C11,500000,1
intermediates/subsamples/plate3-C11.1000000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-C11,1000000,1
intermediates/subsamples/plate3-C11.2500000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-C11,2500000,1
intermediates/subsamples/plate3-C11.5000000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-C11,5000000,1
intermediates/subsamples/plate3-C12.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C12,100000,0
intermediates/subsamples/plate3-C12.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C12,250000,0
intermediates/subsamples/plate3-C12.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C12,500000,0
intermediates/subsamples/plate3-C12.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C12,1000000,0
intermediates/subsamples/plate3-C12.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C12,2500000,0
intermediates/subsamples/plate3-C12.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C12,5000000,0
intermediates/subsamples/plate3-C7.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C7,100000,0
intermediates/subsamples/plate3-C7.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C7,250000,0
intermediates/subsamples/plate3-C7.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C7,500000,0
intermediates/subsamples/plate3-C7.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C7,1000000,0
intermediates/subsamples/plate3-C7.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C7,2500000,0
intermediates/subsamples/plate3-C7.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C7,5000000,0
intermediates/subsamples/plate3-C8.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C8,100000,0
intermediates/subsamples/plate3-C8.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C8,250000,0
intermediates/subsamples/plate3-C8.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C8,500000,0
intermediates/subsamples/plate3-C8.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C8,1000000,0
intermediates/subsamples/plate3-C8.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C8,2500000,0
intermediates/subsamples/plate3-C8.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-C8,5000000,0
intermediates/subsamples/plate3-C9.100000.0.bam,T12,1.0,Usher placements: T12(39/39),plate3-C9,100000,1
intermediates/subsamples/plate3-C9.250000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-C9,250000,1
intermediates/subsamples/plate3-C9.500000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-C9,500000,1
intermediates/subsamples/plate3-C9.1000000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-C9,1000000,1
intermediates/subsamples/plate3-C9.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-C9,2500000,1
intermediates/subsamples/plate3-C9.5000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-C9,5000000,1
intermediates/subsamples/plate3-D10.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D10,100000,0
intermediates/subsamples/plate3-D10.250000.0.bam,UNDEFINED,0.5428814526898254,Usher placements: T12(56/80) UNDEFINED(24/80),plate3-D10,250000,0
intermediates/subsamples/plate3-D10.500000.0.bam,T12,1.0,Usher placements: T12(42/42),plate3-D10,500000,1
intermediates/subsamples/plate3-D10.1000000.0.bam,T12,1.0,Usher placements: T12(7/7),plate3-D10,1000000,1
intermediates/subsamples/plate3-D10.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-D10,2500000,1
intermediates/subsamples/plate3-D10.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-D10,5000000,1
intermediates/subsamples/plate3-D11.100000.0.bam,T12,1.0,Usher placements: T12(30/30),plate3-D11,100000,1
intermediates/subsamples/plate3-D11.250000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-D11,250000,1
intermediates/subsamples/plate3-D11.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-D11,500000,1
intermediates/subsamples/plate3-D11.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-D11,1000000,1
intermediates/subsamples/plate3-D11.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-D11,2500000,1
intermediates/subsamples/plate3-D11.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-D11,5000000,1
intermediates/subsamples/plate3-D12.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D12,100000,0
intermediates/subsamples/plate3-D12.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D12,250000,0
intermediates/subsamples/plate3-D12.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D12,500000,0
intermediates/subsamples/plate3-D12.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D12,1000000,0
intermediates/subsamples/plate3-D12.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D12,2500000,0
intermediates/subsamples/plate3-D12.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D12,5000000,0
intermediates/subsamples/plate3-D7.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D7,100000,0
intermediates/subsamples/plate3-D7.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D7,250000,0
intermediates/subsamples/plate3-D7.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D7,500000,0
intermediates/subsamples/plate3-D7.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D7,1000000,0
intermediates/subsamples/plate3-D7.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D7,2500000,0
intermediates/subsamples/plate3-D7.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D7,5000000,0
intermediates/subsamples/plate3-D8.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D8,100000,0
intermediates/subsamples/plate3-D8.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D8,250000,0
intermediates/subsamples/plate3-D8.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D8,500000,0
intermediates/subsamples/plate3-D8.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D8,1000000,0
intermediates/subsamples/plate3-D8.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D8,2500000,0
intermediates/subsamples/plate3-D8.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-D8,5000000,0
intermediates/subsamples/plate3-D9.100000.0.bam,T12,1.0,Usher placements: T12(39/39),plate3-D9,100000,1
intermediates/subsamples/plate3-D9.250000.0.bam,T12,1.0,Usher placements: T12(7/7),plate3-D9,250000,1
intermediates/subsamples/plate3-D9.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-D9,500000,1
intermediates/subsamples/plate3-D9.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-D9,1000000,1
intermediates/subsamples/plate3-D9.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-D9,2500000,1
intermediates/subsamples/plate3-D9.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-D9,5000000,1
intermediates/subsamples/plate3-E10.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E10,100000,0
intermediates/subsamples/plate3-E10.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E10,250000,0
intermediates/subsamples/plate3-E10.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E10,500000,0
intermediates/subsamples/plate3-E10.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E10,1000000,0
intermediates/subsamples/plate3-E10.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E10,2500000,0
intermediates/subsamples/plate3-E10.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E10,5000000,0
intermediates/subsamples/plate3-E11.100000.0.bam,UNDEFINED,0.5463275992266529,Usher placements: T12(58/82) UNDEFINED(24/82),plate3-E11,100000,0
intermediates/subsamples/plate3-E11.250000.0.bam,T12,1.0,Usher placements: T12(30/30),plate3-E11,250000,1
intermediates/subsamples/plate3-E11.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-E11,500000,1
intermediates/subsamples/plate3-E11.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-E11,1000000,1
intermediates/subsamples/plate3-E11.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-E11,2500000,1
intermediates/subsamples/plate3-E11.5000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-E11,5000000,1
intermediates/subsamples/plate3-E12.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E12,100000,0
intermediates/subsamples/plate3-E12.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E12,250000,0
intermediates/subsamples/plate3-E12.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E12,500000,0
intermediates/subsamples/plate3-E12.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E12,1000000,0
intermediates/subsamples/plate3-E12.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E12,2500000,0
intermediates/subsamples/plate3-E12.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E12,5000000,0
intermediates/subsamples/plate3-E7.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-E7,100000,0
intermediates/subsamples/plate3-E7.250000.0.bam,T12,1.0,Usher placements: T12(44/44),plate3-E7,250000,1
intermediates/subsamples/plate3-E7.500000.0.bam,T12,1.0,Usher placements: T12(28/28),plate3-E7,500000,1
intermediates/subsamples/plate3-E7.1000000.0.bam,T12,1.0,Usher placements: T12(5/5),plate3-E7,1000000,1
intermediates/subsamples/plate3-E7.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-E7,2500000,1
intermediates/subsamples/plate3-E7.5000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-E7,5000000,1
intermediates/subsamples/plate3-E9.100000.0.bam,T12,1.0,Usher placements: T12(38/38),plate3-E9,100000,1
intermediates/subsamples/plate3-E9.250000.0.bam,T12,1.0,Usher placements: T12(22/22),plate3-E9,250000,1
intermediates/subsamples/plate3-E9.500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-E9,500000,1
intermediates/subsamples/plate3-E9.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-E9,1000000,1
intermediates/subsamples/plate3-E9.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-E9,2500000,1
intermediates/subsamples/plate3-E9.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-E9,5000000,1
intermediates/subsamples/plate3-F10.100000.0.bam,UNDEFINED,0.505565362263455,Usher placements: T12(58/101) UNDEFINED(43/101),plate3-F10,100000,0
intermediates/subsamples/plate3-F10.250000.0.bam,T12,1.0,Usher placements: T12(41/41),plate3-F10,250000,1
intermediates/subsamples/plate3-F10.500000.0.bam,T12,1.0,Usher placements: T12(28/28),plate3-F10,500000,1
intermediates/subsamples/plate3-F10.1000000.0.bam,T12,1.0,Usher placements: T12(5/5),plate3-F10,1000000,1
intermediates/subsamples/plate3-F10.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-F10,2500000,1
intermediates/subsamples/plate3-F10.5000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-F10,5000000,1
intermediates/subsamples/plate3-F11.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F11,100000,0
intermediates/subsamples/plate3-F11.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F11,250000,0
intermediates/subsamples/plate3-F11.500000.0.bam,T12,1.0,Usher placements: T12(27/27),plate3-F11,500000,1
intermediates/subsamples/plate3-F11.1000000.0.bam,T12,1.0,Usher placements: T12(6/6),plate3-F11,1000000,1
intermediates/subsamples/plate3-F11.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-F11,2500000,1
intermediates/subsamples/plate3-F11.5000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-F11,5000000,1
intermediates/subsamples/plate3-F12.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F12,100000,0
intermediates/subsamples/plate3-F12.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F12,250000,0
intermediates/subsamples/plate3-F12.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F12,500000,0
intermediates/subsamples/plate3-F12.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F12,1000000,0
intermediates/subsamples/plate3-F12.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F12,2500000,0
intermediates/subsamples/plate3-F12.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F12,5000000,0
intermediates/subsamples/plate3-F7.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F7,100000,0
intermediates/subsamples/plate3-F7.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F7,250000,0
intermediates/subsamples/plate3-F7.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F7,500000,0
intermediates/subsamples/plate3-F7.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F7,1000000,0
intermediates/subsamples/plate3-F7.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F7,2500000,0
intermediates/subsamples/plate3-F7.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-F7,5000000,0
intermediates/subsamples/plate3-F9.100000.0.bam,T12,1.0,Usher placements: T12(40/40),plate3-F9,100000,1
intermediates/subsamples/plate3-F9.250000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-F9,250000,1
intermediates/subsamples/plate3-F9.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-F9,500000,1
intermediates/subsamples/plate3-F9.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-F9,1000000,1
intermediates/subsamples/plate3-F9.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-F9,2500000,1
intermediates/subsamples/plate3-F9.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-F9,5000000,1
intermediates/subsamples/plate3-G10.100000.0.bam,UNDEFINED,0.6911951200392232,Usher placements: T12(58/66) UNDEFINED(8/66),plate3-G10,100000,0
intermediates/subsamples/plate3-G10.250000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-G10,250000,1
intermediates/subsamples/plate3-G10.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-G10,500000,1
intermediates/subsamples/plate3-G10.1000000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-G10,1000000,1
intermediates/subsamples/plate3-G10.2500000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-G10,2500000,1
intermediates/subsamples/plate3-G10.5000000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-G10,5000000,1
intermediates/subsamples/plate3-G11.100000.0.bam,T12,1.0,Usher placements: T12(41/41),plate3-G11,100000,1
intermediates/subsamples/plate3-G11.250000.0.bam,T12,1.0,Usher placements: T12(7/7),plate3-G11,250000,1
intermediates/subsamples/plate3-G11.500000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-G11,500000,1
intermediates/subsamples/plate3-G11.1000000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-G11,1000000,1
intermediates/subsamples/plate3-G11.2500000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-G11,2500000,1
intermediates/subsamples/plate3-G11.5000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-G11,5000000,1
intermediates/subsamples/plate3-G12.100000.0.bam,T12,1.0,Usher placements: T12(7/7),plate3-G12,100000,1
intermediates/subsamples/plate3-G12.250000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-G12,250000,1
intermediates/subsamples/plate3-G12.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-G12,500000,1
intermediates/subsamples/plate3-G12.1000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-G12,1000000,1
intermediates/subsamples/plate3-G12.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-G12,2500000,1
intermediates/subsamples/plate3-G12.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-G12,5000000,1
intermediates/subsamples/plate3-G7.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-G7,100000,0
intermediates/subsamples/plate3-G7.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-G7,250000,0
intermediates/subsamples/plate3-G7.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-G7,500000,0
intermediates/subsamples/plate3-G7.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-G7,1000000,0
intermediates/subsamples/plate3-G7.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-G7,2500000,0
intermediates/subsamples/plate3-G7.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-G7,5000000,0
intermediates/subsamples/plate3-G9.100000.0.bam,T12,1.0,Usher placements: T12(37/37),plate3-G9,100000,1
intermediates/subsamples/plate3-G9.250000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-G9,250000,1
intermediates/subsamples/plate3-G9.500000.0.bam,T12,1.0,Usher placements: T12(1/1),plate3-G9,500000,1
intermediates/subsamples/plate3-G9.1000000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-G9,1000000,1
intermediates/subsamples/plate3-G9.2500000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-G9,2500000,1
intermediates/subsamples/plate3-G9.5000000.0.bam,T12,1.0,Usher placements: T12(3/3),plate3-G9,5000000,1
intermediates/subsamples/plate3-H10.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-H10,100000,0
intermediates/subsamples/plate3-H10.250000.0.bam,UNDEFINED,0.5124705274288021,Usher placements: T12(58/95) UNDEFINED(37/95),plate3-H10,250000,0
intermediates/subsamples/plate3-H10.500000.0.bam,T12,1.0,Usher placements: T12(41/41),plate3-H10,500000,1
intermediates/subsamples/plate3-H10.1000000.0.bam,T12,1.0,Usher placements: T12(7/7),plate3-H10,1000000,1
intermediates/subsamples/plate3-H10.2500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-H10,2500000,1
intermediates/subsamples/plate3-H10.5000000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-H10,5000000,1
intermediates/subsamples/plate3-H11.100000.0.bam,UNDEFINED,0.5750486284295696,Usher placements: T12(47/62) UNDEFINED(15/62),plate3-H11,100000,0
intermediates/subsamples/plate3-H11.250000.0.bam,T12,1.0,Usher placements: T12(7/7),plate3-H11,250000,1
intermediates/subsamples/plate3-H11.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-H11,500000,1
intermediates/subsamples/plate3-H11.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-H11,1000000,1
intermediates/subsamples/plate3-H11.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-H11,2500000,1
intermediates/subsamples/plate3-H11.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-H11,5000000,1
intermediates/subsamples/plate3-H7.100000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-H7,100000,0
intermediates/subsamples/plate3-H7.250000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-H7,250000,0
intermediates/subsamples/plate3-H7.500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-H7,500000,0
intermediates/subsamples/plate3-H7.1000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-H7,1000000,0
intermediates/subsamples/plate3-H7.2500000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-H7,2500000,0
intermediates/subsamples/plate3-H7.5000000.0.bam,UNDEFINED,0.501773944369225,Usher placements: T12(58/107) UNDEFINED(49/107),plate3-H7,5000000,0
intermediates/subsamples/plate3-H9.100000.0.bam,T12,1.0,Usher placements: T12(42/42),plate3-H9,100000,1
intermediates/subsamples/plate3-H9.250000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-H9,250000,1
intermediates/subsamples/plate3-H9.500000.0.bam,T12,1.0,Usher placements: T12(4/4),plate3-H9,500000,1
intermediates/subsamples/plate3-H9.1000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-H9,1000000,1
intermediates/subsamples/plate3-H9.2500000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-H9,2500000,1
intermediates/subsamples/plate3-H9.5000000.0.bam,T12,1.0,Usher placements: T12(2/2),plate3-H9,5000000,1
